codigo,cpf,nome,nascimento,Descricao,estado-civil,cep,bairro,cidade,uf,fone,celular,email,data-pri,data-ult,limite,sexo,Nro-Compras,Idade
26998,37456235414,THEO FRANCO ARAUJO SOUSA,,CLIENTE INTERNET,,07262000,JARDIM JACY,GUARULHOS,SP,,55930242305,theo_026998@sgasoft.com.br,2024-02-07,2024-02-07,0.0,Masculino,1,0
27000,45400694624,LETICIA BRAGA FRANCO BORGES,,CLIENTE INTERNET,,18119170,JARDIM TATIANA,VOTORANTIM,SP,66666666,,leticia_027000@sgasoft.com.br,2024-02-07,2024-02-07,0.0,Feminino,1,0
27001,65722437883,FERNANDO XAVIER COELHO CARVALHO,1990-01-11,CLIENTE ATIVO,OUTROS,34555280,ROSARIO,SABARA,MG,972747426,,fernando_027001@sgasoft.com.br,2024-02-07,2024-11-23,650.0,Masculino,7,35
27002,59942029000135,CENTRO DE PREVENCAO E ODONTOLOGIA CPO,,CLIENTE INTERNET,,05686010,REAL PARQUE,SAO PAULO,SP,99999999999,11955555323,CNPJ_59942029000135@mktp.netshoes.com.br,2024-02-07,2024-02-07,0.0,Empresa,1,0
27003,83786995010,LARISSA SA MENDES ELIAS,,CLIENTE INTERNET,,30110000,CENTRO,BELO HORIZONTE,MG,99999999,,larissa_027003@sgasoft.com.br,2024-02-07,2024-02-07,0.0,Feminino,1,0
27005,92731464143,FERNANDA VIEIRA FERNANDES SOUZA,,CLIENTE INTERNET,,22790671,RECREIO DOS BANDEIRA,RIO DE JANEIRO,RJ,,46996434404,fernanda_027005@sgasoft.com.br,2024-02-07,2024-02-07,0.0,Feminino,1,0
27011,28693861760,MARCELA SANTIAGO PECANHA OLIVEIRA,,CLIENTE INTERNET,,03080010,TATUAPE,SAO PAULO,SP,,11963096559,marcela_027011@sgasoft.com.br,2024-02-08,2024-02-08,0.0,Feminino,1,0
27012,32620690358,MARIANA PEIXOTO ROCHA MARQUES,,CLIENTE INTERNET,,66113400,TELEGRAFO SEM FIO,BELEM,PA,,90993000433,mariana_027012@sgasoft.com.br,2024-02-08,2024-02-08,0.0,Feminino,1,0
27013,46657339968,BIANCA ALMEIDA SAMPAIO SANTIAGO,,CLIENTE INTERNET,,38170000,CENTRO,PERDIZES,MG,,34999033053,bianca_027013@sgasoft.com.br,2024-02-08,2024-02-08,0.0,Feminino,1,0
27014,41684069548,DANIEL RAMOS DINIZ FREITAS,,CLIENTE INTERNET,,14701375,CENTRO,BEBEDOURO,SP,,97997943999,daniel_027014@sgasoft.com.br,2024-02-08,2024-02-08,0.0,Masculino,1,0
27015,55602898174,ARTHUR BARROS TEIXEIRA XAVIER,,CLIENTE INTERNET,,25975415,TIJUCA,TERESOPOLIS,RJ,,28992942095,arthur_027015@sgasoft.com.br,2024-02-08,2024-02-08,0.0,Masculino,1,0
27016,59639538710,DIEGO CARVALHO XAVIER FREITAS,,CLIENTE INTERNET,,31980000,SAO GABRIEL,BELO HORIZONTE,MG,,88945934830,diego_027016@sgasoft.com.br,2024-02-08,2024-02-08,0.0,Masculino,1,0
27017,64666367390,MIRELLA FRANCO RODRIGUES PINHEIRO,,CLIENTE INTERNET,,22030002,COPACABANA,RIO DE JANEIRO,RJ,,37993336799,mirella_027017@sgasoft.com.br,2024-02-08,2024-02-08,0.0,Feminino,1,0
27018,78683007952,LETICIA DINIZ MARQUES SOUZA,,CLIENTE INTERNET,,41120000,PERNAMBUES,SALVADOR,BA,0,,leticia_027018@sgasoft.com.br,2024-02-08,2024-02-08,0.0,Feminino,1,0
27019,72610736525,MARIANA SANTOS SOUSA MONTEIRO,,CLIENTE INTERNET,,14140000,ITAMARATI,CRAVINHOS,SP,,,mariana_027019@sgasoft.com.br,2024-02-08,2024-02-08,0.0,Feminino,1,0
27020,87647565133,REBECA CUNHA SAMPAIO RODRIGUES,,CLIENTE INTERNET,,30550000,SALGADO FILHO,BELO HORIZONTE,MG,999999999999,,rebeca_027020@sgasoft.com.br,2024-02-08,2024-02-08,0.0,Feminino,1,0
27021,81664205705,BRUNO JESUS PECANHA BARROS,,CLIENTE INTERNET,,99900000,CENTRO,GETULIO VARGAS,RS,,,bruno_027021@sgasoft.com.br,2024-02-08,2024-02-08,0.0,Masculino,1,0
27022,95691934333,BEATRIZ NOGUEIRA DANTAS LEAL,,CLIENTE INTERNET,,36088000,SANTA CRUZ,JUIZ DE FORA,MG,,,beatriz_027022@sgasoft.com.br,2024-02-08,2024-02-08,0.0,Feminino,1,0
27023,00628764901,ANA ROCHA RIBEIRO PEREIRA,,CLIENTE INTERNET,,34555150,ROSARIO,SABARA,MG,,34994469694,ana_027023@sgasoft.com.br,2024-02-08,2024-07-20,0.0,Feminino,2,0
27024,04655403411,REBECA SANTIAGO PEREIRA RODRIGUES,,CLIENTE INTERNET,,24330325,VARZEA DAS MOCAS,NITEROI,RJ,,,rebeca_027024@sgasoft.com.br,2024-02-08,2024-02-08,0.0,Feminino,1,0
27026,13600962647,CLARISSA SA QUEIROZ VIEIRA,,CLIENTE INTERNET,,35500095,VILA CRUZEIRO,DIVINOPOLIS,MG,,37966347006,clarissa_027026@sgasoft.com.br,2024-02-09,2024-02-09,0.0,Feminino,1,0
27027,27637601200,RAUL GOMES ABREU CAVALCANTI,,CLIENTE INTERNET,,81630110,HAUER,CURITIBA,PR,3167666866,,raul_027027@sgasoft.com.br,2024-02-09,2024-02-09,0.0,Masculino,1,0
27028,21554431883,DOUGLAS BARBOSA BRAGA ABREU,,CLIENTE INTERNET,,13845414,PARQUE CIDADE NOVA,MOGI GUACU,SP,,19993053104,douglas_027028@sgasoft.com.br,2024-02-09,2024-02-09,0.0,Masculino,1,0
27029,35581160465,RAFAEL XAVIER TEIXEIRA CALDAS,,CLIENTE INTERNET,,07097380,JARDIM FLOR DA MONTA,GUARULHOS,SP,,70005064,rafael_027029@sgasoft.com.br,2024-02-09,2024-02-09,0.0,Masculino,1,0
27030,40518909026,GABRIELA BORGES CUNHA OLIVEIRA,,CLIENTE INTERNET,,11365140,VILA JOCKEI CLUBE,SAO VICENTE,SP,,93999949499,gabriela_027030@sgasoft.com.br,2024-02-09,2024-02-09,0.0,Feminino,1,0
27031,44535639655,DAVI SA CAVALCANTI MOURA,,CLIENTE INTERNET,,25943392,CIDADE JARDIM GUAPIM,GUAPIMIRIM,RJ,,59970333463,davi_027031@sgasoft.com.br,2024-02-09,2024-02-09,0.0,Masculino,1,0
27032,58562378208,MIRELLA DINIZ FERREIRA CUNHA,2005-06-11,CLIENTE INTERNET,,35051490,JARDIM PEROLA,GOVERNADOR VALADARES,MG,,38995872474,mirella_027032@sgasoft.com.br,2004-09-28,2024-02-09,0.0,Feminino,1,19
27033,53599108870,CLARISSA PIRES ANDRADE COSTA,,CLIENTE INTERNET,,08260270,COLONIA (ZONA LESTE),SAO PAULO,SP,,88909487490,clarissa_027033@sgasoft.com.br,2024-02-09,2024-02-09,0.0,Feminino,1,0
27034,67516837407,JOAO ABREU CAVALCANTI RAMOS,,CLIENTE INTERNET,,38610310,CACHOEIRA,UNAI,MG,88888888,,joao_027034@sgasoft.com.br,2024-02-09,2024-02-09,0.0,Masculino,1,0
27035,71544576005,LARA MIRANDA FONSECA VARGAS,,CLIENTE INTERNET,,24240670,SANTA ROSA,NITEROI,RJ,,46974465533,lara_027035@sgasoft.com.br,2024-02-09,2024-02-09,0.0,Feminino,1,0
27036,76571306603,FRANCISCO DANTAS ALVES RAMOS,,CLIENTE INTERNET,,19973252,RESIDENCIAL IMPERIAL,PALMITAL,SP,,66970599650,francisco_027036@sgasoft.com.br,2024-02-09,2024-02-09,0.0,Masculino,1,0
27037,80508035201,MIRELLA MELO PEIXOTO BARBOSA,,CLIENTE INTERNET,,57270000,INGA,JUNQUEIRO,AL,,33994303450,mirella_027037@sgasoft.com.br,2024-02-09,2024-02-09,0.0,Feminino,1,0
27038,84525875895,CLARA SIQUEIRA COSTA HORTA,,CLIENTE INTERNET,,31920610,SAO MARCOS,BELO HORIZONTE,MG,88888888,,clara_027038@sgasoft.com.br,2024-02-09,2024-02-16,0.0,Feminino,2,0
27042,12533702226,NATALIA FONSECA SAMPAIO MARTINS,,CLIENTE INTERNET,,25931742,PIABETA,MAGE,RJ,,32999947303,natalia_027042@sgasoft.com.br,2024-02-09,2024-02-09,0.0,Feminino,1,0
27044,54737734195,DANIEL BRAGA JESUS ELIAS,,CLIENTE INTERNET,,22790735,BARRA DA TIJUCA,RIO DE JANEIRO,RJ,,74997734773,daniel_027044@sgasoft.com.br,2024-02-09,2024-02-09,0.0,Masculino,1,0
27045,68764573702,LARA CAMPOS RAMOS PINHEIRO,,CLIENTE INTERNET,,15055830,SETVALLEY III,SAO JOSE DO RIO PRETO,SP,,54993555477,lara_027045@sgasoft.com.br,2024-02-09,2024-02-09,0.0,Feminino,1,0
27047,77718032965,NATALIA DIAS CASTRO ANDRADE,1988-11-04,CLIENTE ATIVO,OUTROS,34002025,CHACARA BOM RETIRO,NOVA LIMA,MG,07199708978,,natalia_027047@sgasoft.com.br,2024-02-16,2024-12-03,0.0,Feminino,16,36
27049,85772401181,GABRIELA CARDOSO PINTO MARQUES,,CLIENTE INTERNET,,29070055,REPUBLICA,VITORIA,ES,,27990272055,gabriela_027049@sgasoft.com.br,2024-02-10,2024-02-10,0.0,Feminino,1,0
27050,90799230790,SAMUEL JESUS PINTO LISBOA,,CLIENTE INTERNET,,27460000,GUARITA,RIO CLARO,RJ,,,samuel_027050@sgasoft.com.br,2024-02-10,2024-02-10,0.0,Masculino,1,0
27051,94727979381,BIANCA COSTA ANDRADE BONFIM,,CLIENTE INTERNET,,75920000,OURO BRANCO 1,SANTA HELENA DE GOIAS,GO,,94993794994,bianca_027051@sgasoft.com.br,2024-02-10,2024-02-10,0.0,Feminino,1,0
27052,08754609925,GABRIELA GONCALVES NASCIMENTO PECANHA,,CLIENTE INTERNET,,13486442,VILA LABAKI,LIMEIRA,SP,,,gabriela_027052@sgasoft.com.br,2024-02-10,2024-02-10,0.0,Feminino,1,0
27053,13771438560,SAMUEL SILVEIRA ALBUQUERQUE ANDRADE,,CLIENTE INTERNET,,33233406,LINDOLFO DA COSTA VI,LAGOA SANTA,MG,,38975073083,samuel_027053@sgasoft.com.br,2024-02-10,2024-02-10,0.0,Masculino,1,0
27054,17708178169,MURILO DIAS RAMOS SAMPAIO,,CLIENTE INTERNET,,38181556,JARDIM NATALIA,ARAXA,MG,,34998749054,murilo_027054@sgasoft.com.br,2024-02-10,2024-02-10,0.0,Masculino,1,0
27055,21735907740,LORENZO SANTANA SOUSA OLIVEIRA,,CLIENTE INTERNET,,22081042,IPANEMA,RIO DE JANEIRO,RJ,,,lorenzo_027055@sgasoft.com.br,2024-02-10,2024-02-10,0.0,Masculino,1,0
27058,44616105430,JOAO FONSECA GOMES LEAL,,CLIENTE INTERNET,,22775040,BARRA DA TIJUCA,RIO DE JANEIRO,RJ,,55995499355,joao_027058@sgasoft.com.br,2024-02-10,2024-02-10,0.0,Masculino,1,0
27059,49643845001,TATIANA DIAS SILVA VARGAS,,CLIENTE INTERNET,,86455000,CENTRO,JOAQUIM TAVORA,PR,,43999054440,tatiana_027059@sgasoft.com.br,2024-02-10,2024-02-10,0.0,Feminino,1,0
27063,76642872436,LETICIA BORGES RIBEIRO COELHO,,CLIENTE INTERNET,,07260440,JARDIM ANGELICA,GUARULHOS,SP,,22973550779,leticia_027063@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Feminino,1,0
27064,70679502017,RAUL PECANHA PINHEIRO MONTEIRO,,CLIENTE INTERNET,,06440260,JARDIM IRACEMA-ALDEI,BARUERI,SP,999999999999,22979399099,raul_027064@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27065,85606241633,DIEGO PEIXOTO ROCHA PIRES,,CLIENTE INTERNET,,11704160,OCIAN,PRAIA GRANDE,SP,,13991722749,diego_027065@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27066,89623070225,DANIEL SANTIAGO RODRIGUES RAMOS,,CLIENTE INTERNET,,95590000,CENTRO,TRAMANDAI,RS,,50974447409,daniel_027066@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27067,93650700824,CAMILA CAVALCANTI FRANCO SOUSA,,CLIENTE INTERNET,,35900215,MAJOR LAGE DE BAIXO,ITABIRA,MG,6168671862,,camila_027067@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Feminino,1,0
27068,08687549431,LUCCA LEAL SIQUEIRA HORTA,,CLIENTE INTERNET,,05410020,PINHEIROS,SAO PAULO,SP,55555555,,lucca_027068@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27069,02614279030,LUIZA ELIAS SANTIAGO SOUSA,,CLIENTE INTERNET,,26553500,EDSON PASSOS,MESQUITA,RJ,,49973454904,luiza_027069@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Feminino,1,0
27070,16631908604,FELIPE MOREIRA SAMPAIO ALVES,,CLIENTE INTERNET,,12510220,ESCOLA ESPECIALISTA,GUARATINGUETA,SP,,88998040099,felipe_027070@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27071,11669748200,DAVI ALBUQUERQUE MORAES CAMPOS,,CLIENTE INTERNET,,56700000,IPIRANGA,SAO JOSE DO EGITO,PE,,47999583098,davi_027071@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27072,25696477801,LORENZO ALMEIDA FREITAS SIQUEIRA,,CLIENTE INTERNET,,07152330,PARQUE SANTOS DUMONT,GUARULHOS,SP,,77944075443,lorenzo_027072@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27073,39613216472,EDUARDO ABREU SA ANDRADE,,CLIENTE INTERNET,,04880040,RECANTO CAMPO BELO,SAO PAULO,SP,,66925467056,eduardo_027073@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27074,33640946081,EDUARDO JESUS SIQUEIRA FERREIRA,,CLIENTE INTERNET,,27580000,JARDIM PAINEIRAS,ITATIAIA,RJ,,04994994444,eduardo_027074@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27075,48577675629,MIGUEL MOURA FREITAS PINHEIRO,,CLIENTE INTERNET,,20785000,CACHAMBI,RIO DE JANEIRO,RJ,,75997595704,miguel_027075@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27076,42594415235,CAMILA COSTA BORGES MELO,,CLIENTE INTERNET,,35171376,SYLVIO PEREIRA I,CORONEL FABRICIANO,MG,,35954594353,camila_027076@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Feminino,1,0
27077,56521144790,FERNANDO CAMPOS ALMEIDA FERNANDES,,CLIENTE INTERNET,,93530245,VILA DIEHL,NOVO HAMBURGO,RS,11111111,,fernando_027077@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27078,61558973362,SAMUEL LISBOA VARGAS ALVES,,CLIENTE INTERNET,,13478700,RECANTO,AMERICANA,SP,,39993035779,samuel_027078@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27079,65585613952,FERNANDA PEIXOTO SILVA MOREIRA,,CLIENTE INTERNET,,20230010,CENTRO,RIO DE JANEIRO,RJ,66666666,,fernanda_027079@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Feminino,1,0
27080,79502342534,HELENA. RODRIGUES SARAIVA CAVALCANTI,,CLIENTE INTERNET,,35660050,CENTRO,PARA DE MINAS,MG,33333333,,helena._027080@sgasoft.com.br,2024-02-14,2024-11-07,0.0,Feminino,2,0
27081,74530172112,ALEXANDRE MENDES ALVES GONCALVES,,CLIENTE INTERNET,,32230000,INDUSTRIAL,CONTAGEM,MG,,,alexandre_027081@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27082,88567811740,LEONARDO SANTOS COELHO VIEIRA,,CLIENTE INTERNET,,76680000,CENTRO,ITAPURANGA,GO,,,leonardo_027082@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27083,82584540304,CARLOS MENEZES CARVALHO HORTA,,CLIENTE INTERNET,,13411096,SANTA TEREZINHA,PIRACICABA,SP,999999999999,,carlos_027083@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27084,49814311987,ELISA LIMA MARQUES DINIZ,,CLIENTE INTERNET,,37048317,CONJUNTO HABITACIONA,VARGINHA,MG,,35911015943,elisa_027084@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Feminino,1,0
27085,43842040512,CAROLINA DANTAS NOGUEIRA BRAGA,,CLIENTE INTERNET,,13277590,JARDIM MARACANA,VALINHOS,SP,,09990970094,carolina_027085@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Feminino,1,0
27086,58779870112,WANDERSON NASCIMENTO BRAGA ALMEIDA,,CLIENTE INTERNET,,81330320,FAZENDINHA,CURITIBA,PR,,40975000775,wanderson_027086@sgasoft.com.br,2024-02-15,2024-02-15,0.0,Masculino,1,0
27087,52796519740,JESSICA CAVALCANTI LIMA PINTO,,CLIENTE INTERNET,,98802070,DYTZ,SANTO ANGELO,RS,,55999559905,jessica_027087@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Feminino,1,0
27088,66723349393,ALINE RAMOS JESUS PEIXOTO,,CLIENTE INTERNET,,30110000,CENTRO,BELO HORIZONTE,MG,,45993334434,aline_027088@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Feminino,1,0
27089,71750078929,GABRIELA SANTOS GOMES BONFIM,,CLIENTE INTERNET,,38700114,CENTRO,PATOS DE MINAS,MG,,34999900977,gabriela_027089@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Feminino,1,0
27090,75777717594,DOUGLAS MORAES SIQUEIRA SILVA,,CLIENTE INTERNET,,41385740,SETE DE ABRIL,SALVADOR,BA,,77997575337,douglas_027090@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27091,89704547056,FERNANDO BARROS COELHO GOMES,,CLIENTE INTERNET,,36404169,ROCHEDO,CONSELHEIRO LAFAIETE,MG,,37994344439,fernando_027091@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27092,83731276666,GUILHERME LEAL XAVIER MIRANDA,,CLIENTE INTERNET,,89224410,JARDIM IRIRIU,JOINVILLE,SC,,79992700664,guilherme_027092@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27093,98758016236,ANA NASCIMENTO FERNANDES MENEZES,,CLIENTE INTERNET,,34600000,NOSSA SENHORA DE FAT,SABARA,MG,,06996074607,ana_027093@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Feminino,1,0
27094,02785745809,JOAQUIM DINIZ SANTOS CAMPOS,,CLIENTE INTERNET,,75600000,CENTRO,GOIATUBA,GO,6878957127,,joaquim_027094@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27095,06712474418,ANTONIA SAMPAIO PINTO GOMES,,CLIENTE INTERNET,,37800000,JAPY,GUAXUPE,MG,48291891,,antonia_027095@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Feminino,1,0
27096,11740214030,THEO RODRIGUES VARGAS SOUZA,,CLIENTE INTERNET,,08558360,VILA VARELA,POA,SP,,44947940340,theo_027096@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27097,15767943699,BEATRIZ SIQUEIRA BARROS MORAES,,CLIENTE INTERNET,,16201213,RECANTO VERDE,BIRIGUI,SP,,34997973493,beatriz_027097@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Feminino,1,0
27098,29794683205,THIAGO MENDES MONTEIRO SANTANA,,CLIENTE INTERNET,,13919482,NOVA JAGUARIUNA III,JAGUARIUNA,SP,,39984039563,thiago_027098@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27099,24721412894,MARIA NOGUEIRA FRANCO JESUS,,CLIENTE INTERNET,,13481323,VILLAGE LIMEIRA,LIMEIRA,SP,,29999372929,maria_027099@sgasoft.com.br,2024-02-14,2024-03-01,0.0,Feminino,2,0
27101,42775981020,GABRIEL QUEIROZ MOURA NOGUEIRA,,CLIENTE INTERNET,,25515240,CENTRO,SAO JOAO DE MERITI,RJ,2177562717,,gabriel_027101@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Masculino,1,0
27102,47702610638,MARCELA ELIAS FRANCO COELHO,,CLIENTE INTERNET,,91260020,MORRO SANTANA,PORTO ALEGRE,RS,,50990392060,marcela_027102@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Feminino,1,0
27105,60683819437,ANA DINIZ ALVES TEIXEIRA,,CLIENTE INTERNET,,78720640,VILA OPERARIA,RONDONOPOLIS,MT,,,ana_027105@sgasoft.com.br,2024-02-14,2024-02-14,0.0,Feminino,1,0
27106,74601648017,GUSTAVO SANTIAGO LISBOA PINTO,,CLIENTE INTERNET,,48901340,PEDRA DO LORD,JUAZEIRO,BA,,,gustavo_027106@sgasoft.com.br,2024-02-15,2024-02-15,0.0,Masculino,1,0
27107,78638387628,VINICIUS MONTEIRO ELIAS ARAUJO,,CLIENTE INTERNET,,04619000,CAMPO BELO,SAO PAULO,SP,,77998770330,vinicius_027107@sgasoft.com.br,2024-02-15,2024-02-15,0.0,Masculino,1,0
27108,83665017289,LUCCA CARVALHO RAMOS DUARTE,,CLIENTE INTERNET,,75460000,PARQUE DAS AMERICAS,NEROPOLIS,GO,,05974005347,lucca_027108@sgasoft.com.br,2024-02-15,2024-02-15,0.0,Masculino,1,0
27109,87692846871,CECILIA DINIZ MIRANDA FRANCO,,CLIENTE INTERNET,,03547020,CIDADE PATRIARCA,SAO PAULO,SP,88888888,,cecilia_027109@sgasoft.com.br,2024-02-15,2024-02-15,0.0,Feminino,1,0
27110,91619586380,JOAQUIM COELHO PEREIRA FONSECA,,CLIENTE INTERNET,,18490000,CENTRO,BARAO DE ANTONINA,SP,,65997594569,joaquim_027110@sgasoft.com.br,2024-02-15,2024-02-15,0.0,Masculino,1,0
27111,06646215979,LAURA SANTIAGO GONCALVES FERNANDES,,CLIENTE INTERNET,,03207030,VILA ALPINA,SAO PAULO,SP,,55945473595,laura_027111@sgasoft.com.br,2024-02-15,2024-02-15,0.0,Feminino,1,0
27113,14690784140,CAIO MOURA FONSECA MENEZES,,CLIENTE INTERNET,,30110008,FLORESTA,BELO HORIZONTE,MG,,34985403477,caio_027113@sgasoft.com.br,2024-02-15,2024-02-15,0.0,Masculino,1,0
27114,19627513768,CAMILA BARBOSA NOGUEIRA BEZERRA,,CLIENTE INTERNET,,04184000,JARDIM SANTA EMILIA,SAO PAULO,SP,,,camila_027114@sgasoft.com.br,2024-02-15,2024-02-15,0.0,Feminino,1,0
27115,23654253300,MARCELO MONTEIRO MELO SIQUEIRA,,CLIENTE INTERNET,,14750000,CENTRO,PITANGUEIRAS,SP,,32993373444,marcelo_027115@sgasoft.com.br,2024-02-15,2024-02-15,0.0,Masculino,1,0
27118,46636451190,SOPHIA BONFIM CARDOSO TEIXEIRA,,CLIENTE INTERNET,,63870000,CENTRO,BOA VIAGEM,CE,,55994490044,sophia_027118@sgasoft.com.br,2024-02-16,2024-03-14,0.0,Feminino,2,0
27119,40663280753,CARLOS GONCALVES SILVA VARGAS,,CLIENTE INTERNET,,80220100,PAROLIN,CURITIBA,PR,,40984090394,carlos_027119@sgasoft.com.br,2024-02-16,2024-02-16,0.0,Masculino,1,0
27120,54580910354,PATRICIA COELHO SOUSA CARDOSO,,CLIENTE INTERNET,,77845000,CENTRO,ARAGOMINAS,TO,99999999999999,,patricia_027120@sgasoft.com.br,2024-02-16,2024-02-16,0.0,Feminino,1,0
27121,69517659954,GABRIELA FERREIRA MONTEIRO MARQUES,,CLIENTE INTERNET,,38407318,MORUMBI,UBERLANDIA,MG,,34995995053,gabriela_027121@sgasoft.com.br,2024-02-16,2024-02-16,0.0,Feminino,1,0
27122,63544489570,FERNANDA ROCHA PINHEIRO LIMA,,CLIENTE INTERNET,,03504020,VILA ARICANDUVA,SAO PAULO,SP,,99974090909,fernanda_027122@sgasoft.com.br,2024-02-16,2024-02-16,0.0,Feminino,1,0
27123,77561118180,JOAO MOURA CARDOSO PEIXOTO,,CLIENTE INTERNET,,97800000,CENTRO,SAO LUIZ GONZAGA,RS,,55998777898,joao_027123@sgasoft.com.br,2024-02-16,2024-02-16,0.0,Masculino,1,0
27124,72598957725,FERNANDO TEIXEIRA VIEIRA SAMPAIO,,CLIENTE INTERNET,,28300000,CENTRO,ITAPERUNA,RJ,,,fernando_027124@sgasoft.com.br,2024-02-16,2024-02-16,0.0,Masculino,1,0
27125,86525687314,RAFAELA MONTEIRO HORTA SILVA,,CLIENTE INTERNET,,09111630,CIDADE SAO JORGE,SANTO ANDRE,SP,,77986577634,rafaela_027125@sgasoft.com.br,2024-02-16,2024-02-16,0.0,Feminino,1,0
27126,41800816014,SAMUEL SANTOS CAVALCANTI CAMPOS,1987-02-01,CLIENTE VALE-CREDITO,CASADO,03450000,PACIENCIA,SABARA,MG,971862818,976460463,samuel_027126@sgasoft.com.br,2024-02-16,2024-10-16,0.0,Masculino,3,38
27128,50855385286,ANDRE NASCIMENTO LIMA XAVIER,,CLIENTE INTERNET,,04741011,JARDIM SANTO AMARO,SAO PAULO,SP,,55953839705,andre_027128@sgasoft.com.br,2024-02-16,2024-02-16,0.0,Masculino,1,0
27129,64782014813,LEONARDO SILVA MONTEIRO SOUSA,,CLIENTE INTERNET,,80020120,CENTRO,CURITIBA,PR,,44994920000,leonardo_027129@sgasoft.com.br,2024-02-16,2024-02-16,0.0,Masculino,1,0
27130,79719854448,MARCELA PINHEIRO DIAS CAVALCANTI,,CLIENTE INTERNET,,06528086,CHACARA DO SOLAR III,SANTANA DE PARNAIBA,SP,,44944347973,marcela_027130@sgasoft.com.br,2024-02-16,2024-02-16,0.0,Feminino,1,0
27131,73736583001,CAUA RODRIGUES HORTA CAMPOS,,CLIENTE INTERNET,,79730000,CENTRO,GLORIA DE DOURADOS,MS,,57998438534,caua_027131@sgasoft.com.br,2024-02-16,2024-02-16,0.0,Masculino,1,0
27134,96717781866,CLARISSA FRANCO DANTAS MIRANDA,1978-06-07,CLIENTE ATIVO,OUTROS,34535130,AGUA FERREA,SABARA,MG,989917116,31989913147,clarissa_027134@sgasoft.com.br,2024-02-22,2024-08-30,0.0,Feminino,3,46
27135,00744521424,RODRIGO BORGES RODRIGUES MARQUES,,CLIENTE INTERNET,,03378040,CHACARA BELENZINHO,SAO PAULO,SP,,11957125123,rodrigo_027135@sgasoft.com.br,2024-02-17,2024-02-17,0.0,Masculino,1,0
27136,04771250006,ALESSANDRA ANDRADE CALDAS CUNHA,,CLIENTE INTERNET,,55420000,CENTRO,CANHOTINHO,PE,,,alessandra_027136@sgasoft.com.br,2024-02-17,2024-02-17,0.0,Feminino,1,0
27137,19708980625,MARIANA PECANHA LISBOA SAMPAIO,,CLIENTE INTERNET,,04367090,VILA SANTA CATARINA,SAO PAULO,SP,,00947539809,mariana_027137@sgasoft.com.br,2024-02-19,2024-02-19,0.0,Feminino,1,0
27138,13726729232,CLARISSA BORGES MARTINS DUARTE,,CLIENTE INTERNET,,34000435,BOA VISTA,NOVA LIMA,MG,,,clarissa_027138@sgasoft.com.br,2024-02-17,2024-02-17,0.0,Feminino,1,0
27139,27753458833,TATIANA JESUS CARVALHO ELIAS,,CLIENTE INTERNET,,22775130,JACAREPAGUA,RIO DE JANEIRO,RJ,,38993430497,tatiana_027139@sgasoft.com.br,2024-02-17,2024-03-28,0.0,Feminino,2,0
